tweet_clean,Tweet,sentiment,sentiment_scores,neg,neu,pos,compound
"['r', 'remember', 'allah', 'morning', 'afternoon', 'day', 'n', 'night', 'allahumma', 'ballighna', 'ramadan', 'ameen']",r remember allah morning afternoon day n night allahumma ballighna ramadan ameen,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramad n', 'everyone', 'anything', 'spare', 'kindly', 'check', 'need', 'may', 'allah', 'reward', '']",ramad n everyone anything spare kindly check need may allah reward,positive,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7845}",0.0,0.566,0.434,0.7845
"['ramad n', 'important', 'thread']",ramad n important thread,positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",0.0,0.625,0.375,0.2023
['ramadan'],ramadan,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'allah', 'fix', 'everything']",ramadan allah fix everything,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'amongst', 'rubbles', 'resilient', 'people', 'earth', 'wow', 'may', 'allah', 'protect']",ramadan amongst rubbles resilient people earth wow may allah protect,positive,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7506}",0.0,0.556,0.444,0.7506
"['ramadan', 'approaches', 'books', 'particular', 'order', 'read', 'enjoyed', 'might', 'inspire', 'holy', 'month', 'simply', 'bring', 'comfort', 'laughter', 'insya', 'allah', '', '', '', '', 'one', 'offers', 'something', 'special', 'reflect']",ramadan approaches books particular order read enjoyed might inspire holy month simply bring comfort laughter insya allah one offers something special reflect,positive,"{'neg': 0.0, 'neu': 0.525, 'pos': 0.475, 'compound': 0.9371}",0.0,0.525,0.475,0.9371
"['ramadan', 'atmosphere', 'egypt']",ramadan atmosphere egypt,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'begins', 'israel', 'blocked', 'humanitarian', 'aid', 'two', 'million', 'palestinians', 'gaza', 'strip', 'violation', 'international', 'humanitarian', 'law', 'demand', 'action', 'uk', 'government', 'sign', 'permanent', 'ceasefire', 'petition']",ramadan begins israel blocked humanitarian aid two million palestinians gaza strip violation international humanitarian law demand action uk government sign permanent ceasefire petition,negative,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.7003}",0.254,0.746,0.0,-0.7003
"['ramadan', 'best', 'time', 'kill', 'weak', 'tired', 'israeli', 'parliamentarian', 'almog', 'cohen', 'called', 'israeli', 'forces', 'kill', 'palestinians', 'gaza', 'mercy', 'ramadan']",ramadan best time kill weak tired israeli parliamentarian almog cohen called israeli forces kill palestinians gaza mercy ramadan,negative,"{'neg': 0.448, 'neu': 0.354, 'pos': 0.198, 'compound': -0.8591}",0.448,0.354,0.198,-0.8591
"['ramadan', 'best', 'time', 'lose', 'weight', 'build', 'new', 'healthier', 'habits', 'take', 'opportunity', 'better', 'start', 'small', 'consistent', 'track', 'progress', 'strive', 'showing', 'instead', 'perfection', 'got']",ramadan best time lose weight build new healthier habits take opportunity better start small consistent track progress strive showing instead perfection got,positive,"{'neg': 0.077, 'neu': 0.456, 'pos': 0.467, 'compound': 0.9287}",0.077,0.456,0.467,0.9287
"['ramadan', 'blessed', 'month', 'eagerly', 'awaited', 'time', 'mercy', 'reflection', 'spiritual', 'renewal', 'ramadanthesaudiway']",ramadan blessed month eagerly awaited time mercy reflection spiritual renewal ramadanthesaudiway,positive,"{'neg': 0.064, 'neu': 0.409, 'pos': 0.526, 'compound': 0.836}",0.064,0.409,0.526,0.836
"['ramadan', 'breaking', 'bad', 'habits', 'putting', 'pause']",ramadan breaking bad habits putting pause,negative,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}",0.412,0.588,0.0,-0.5423
"['ramadan', 'celebration', 'allowed', 'europe', 'america', 'christians', 'slaughtered', 'islamists', 'syria', 'agree']",ramadan celebration allowed europe america christians slaughtered islamists syria agree,positive,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.0,0.783,0.217,0.3612
"['ramadan', 'chance', 'build', 'imaan']",ramadan chance build imaan,positive,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.25}",0.0,0.6,0.4,0.25
"['ramadan', 'chronicles']",ramadan chronicles,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'come']",ramadan come,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'coming', 'muslims', 'looking', 'ways', 'check', 'iftar', 'times', 'month', 'took', 'minutes', 'build', 'fully', 'functional', 'prayer', 'iftar', 'time', 'tracker', 'time', 'alive', '']",ramadan coming muslims looking ways check iftar times month took minutes build fully functional prayer iftar time tracker time alive,positive,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",0.0,0.88,0.12,0.3818
"['ramadan', 'community', 'challenge', 'answer', 'comments', 'complete', 'tasks', 'get', 'chance', 'win', 'usdt', 'every', 'week', 'tasks', '', 'follow', '', 'like', 'repost', '', 'tag', 'friends', 'answer', 'announce', 'random', 'winners', 'x', 'every', 'week']",ramadan community challenge answer comments complete tasks get chance win usdt every week tasks follow like repost tag friends answer announce random winners x every week,positive,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.93}",0.0,0.559,0.441,0.93
"['ramadan', 'created', 'iftar', 'parties', 'socializing', 'eating', 'ramadan', 'ultimate', 'time', 'qur', 'mean', 'obligations', 'focus', 'ultimate', 'goal', 'upcoming', 'ramadan', 'improve', 'connection', 'qur']",ramadan created iftar parties socializing eating ramadan ultimate time qur mean obligations focus ultimate goal upcoming ramadan improve connection qur,positive,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.765}",0.0,0.691,0.309,0.765
"['ramadan', 'crescent', 'prophets', 'mosque']",ramadan crescent prophets mosque,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'crescent', 'sighted', 'saudi', 'arabia', 'st', 'ramadan', 'st', 'march', 'ramadan', 'blessings']",ramadan crescent sighted saudi arabia st ramadan st march ramadan blessings,positive,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5423}",0.0,0.741,0.259,0.5423
"['ramadan', 'day']",ramadan day,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'day', 'alhamdulilah', 'allah', 'blessed', 'muslim', 'good', 'morning', 'dear', 'x', 'fam']",ramadan day alhamdulilah allah blessed muslim good morning dear x fam,positive,"{'neg': 0.0, 'neu': 0.46, 'pos': 0.54, 'compound': 0.8555}",0.0,0.46,0.54,0.8555
"['ramadan', 'day', 'dhahaba', 'dhama u', 'wabtallaatil', 'uruq', 'wa', 'thabatal', 'ajru', 'shaa', 'allaah', 'thirst', 'gone', 'veins', 'moisturized', 'reward', 'confirmed', 'allah', 'wills', 'aa']",ramadan day dhahaba dhama u wabtallaatil uruq wa thabatal ajru shaa allaah thirst gone veins moisturized reward confirmed allah wills aa,positive,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5719}",0.0,0.844,0.156,0.5719
"['ramadan', 'day', 'du', 'success']",ramadan day du success,positive,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.0,0.448,0.552,0.5719
"['ramadan', 'day', 'indeed', 'remembrance', 'allah', 'heart', 'find', 'peace', 'good', 'morning', 'dear', 'x', 'fam']",ramadan day indeed remembrance allah heart find peace good morning dear x fam,positive,"{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.9217}",0.0,0.405,0.595,0.9217
"['ramadan', 'day', 'lesson', 'viewers', 'discretion', 'advised', '', 'saw', 'following', 'pictures', 'somewhere', 'thought', 'enough', 'lesson', 'everyone', 'today', 'picture', 'us', 'future', 'tell', 'imagine', 'condition', 'situation']",ramadan day lesson viewers discretion advised saw following pictures somewhere thought enough lesson everyone today picture us future tell imagine condition situation,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'day', '', 'may', 'allah', 'accept', 'supplications']",ramadan day may allah accept supplications,positive,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.3818}",0.0,0.658,0.342,0.3818
"['ramadan', 'day', 'may', 'allah', 'ease', 'difficulties', 'month', 'ramadan', 'good', 'morning', 'dear', 'x', 'fam']",ramadan day may allah ease difficulties month ramadan good morning dear x fam,positive,"{'neg': 0.115, 'neu': 0.469, 'pos': 0.417, 'compound': 0.7003}",0.115,0.469,0.417,0.7003
"['ramadan', 'day', 'sweet']",ramadan day sweet,positive,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}",0.0,0.4,0.6,0.4588
"['ramadan', 'empty', 'stomachs', 'full', 'hearts', 'morning', 'x', 'family', '']",ramadan empty stomachs full hearts morning x family,positive,"{'neg': 0.149, 'neu': 0.496, 'pos': 0.355, 'compound': 0.5423}",0.149,0.496,0.355,0.5423
"['ramadan', 'event', 'windsor', 'castle']",ramadan event windsor castle,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'fajr', 'pray', 'tahajjud', 'every', 'day', 'watch', 'life', 'changes', 'better', 'tahajjud', 'blessed', 'last', 'third', 'night', 'pray', 'see', 'wishes', 'come', 'true', 'tahajjud', 'power', 'make', 'duas', 'easily', 'answered']",ramadan fajr pray tahajjud every day watch life changes better tahajjud blessed last third night pray see wishes come true tahajjud power make duas easily answered,positive,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.9451}",0.0,0.511,0.489,0.9451
"['ramadan', 'families', 'huge', 'blessing', 'often', 'take', 'granted']",ramadan families huge blessing often take granted,positive,"{'neg': 0.0, 'neu': 0.348, 'pos': 0.652, 'compound': 0.7579}",0.0,0.348,0.652,0.7579
"['ramadan', 'fasting', 'cleansing', 'soul', 'refocusing', 'mind', 'purifying', 'heart']",ramadan fasting cleansing soul refocusing mind purifying heart,positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.0,0.625,0.375,0.6369
"['ramadan', 'fasting', 'feasting', 'identifies', 'fasting', 'repeat', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting']",ramadan fasting feasting identifies fasting repeat trans-fasting fasting trans-fasting fasting trans-fasting fasting trans-fasting fasting trans-fasting fasting,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', '', '', 'forgive', 'sins', '', '', 'fulfil', 'dreams', '', '', 'give', 'success', '', '', 'bless', 'parents', '']",ramadan forgive sins fulfil dreams give success bless parents,positive,"{'neg': 0.164, 'neu': 0.219, 'pos': 0.617, 'compound': 0.8074}",0.164,0.219,0.617,0.8074
"['ramadan', 'france', 'someone', 'carried', 'prank', 'placing', 'pig s', 'head', 'inside', 'elevator', 'building', 'predominantly', 'occupied', 'muslims']",ramadan france someone carried prank placing pig s head inside elevator building predominantly occupied muslims,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'gaza']",ramadan gaza,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'gaza', 'latest', 'video']",ramadan gaza latest video,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'going']",ramadan going,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'going', 'first-world', 'islamic', 'world', 'muslim', 'anon', 'making', 'snack']",ramadan going first-world islamic world muslim anon making snack,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'greetings', 'around', 'world', '']",ramadan greetings around world,positive,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.0,0.517,0.483,0.4215
"['ramadan', 'invite', 'sharetheblessings', 'families', 'affected', 'conflict', 'disaster', 'power', 'make', 'real', 'difference', 'please', 'consider', 'donating', 'link', 'bio', 'let', 'come', 'together', 'support', 'need']",ramadan invite sharetheblessings families affected conflict disaster power make real difference please consider donating link bio let come together support need,negative,"{'neg': 0.27, 'neu': 0.507, 'pos': 0.223, 'compound': -0.34}",0.27,0.507,0.223,-0.34
"['ramadan', 'jigawa', 'reduces', 'working', 'hours', 'civil', 'servants']",ramadan jigawa reduces working hours civil servants,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'joy', 'gaza', 'despite', 'ruins']",ramadan joy gaza despite ruins,positive,"{'neg': 0.0, 'neu': 0.326, 'pos': 0.674, 'compound': 0.7356}",0.0,0.326,0.674,0.7356
"['ramadan', 'kano', 'hisbah', 'arrests', 'eating', 'public']",ramadan kano hisbah arrests eating public,negative,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.4404}",0.367,0.633,0.0,-0.4404
"['ramadan', 'kareem', 'chechen', 'brothers', 'muslims', 'around', 'world', '']",ramadan kareem chechen brothers muslims around world,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'everyone', '']",ramadan kareem everyone,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'everyone', 'celebrating', 'around', 'world']",ramadan kareem everyone celebrating around world,positive,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",0.0,0.575,0.425,0.5719
"['ramadan', 'kareem', 'golden', 'horizon', 'bundle', 'available', 'one', 'week']",ramadan kareem golden horizon bundle available one week,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'hawks', 'family', '']",ramadan kareem hawks family,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'muslim', 'brothers', 'sisters']",ramadan kareem muslim brothers sisters,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['', 'ramadan', 'kareem', 'muslims', '', 'next', 'day', 'starve', 'gaza']",ramadan kareem muslims next day starve gaza,negative,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.4404}",0.326,0.674,0.0,-0.4404
"['ramadan', 'kareem', 'us', 'emirates', 'emirates', 'flybetter']",ramadan kareem us emirates emirates flybetter,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'whoever', 'says', 'hiii', 'receive']",ramadan kareem whoever says hiii receive,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'wish', 'loved', 'ones', 'peace', 'happiness', 'holy', 'month', 'ramadanmubarak', 'ramadankareem']",ramadan kareem wish loved ones peace happiness holy month ramadanmubarak ramadankareem,positive,"{'neg': 0.0, 'neu': 0.338, 'pos': 0.662, 'compound': 0.9287}",0.0,0.338,0.662,0.9287
"['ramadan', 'kareem', 'wishing', 'observing', 'holy', 'month', 'blessings', 'joy']",ramadan kareem wishing observing holy month blessings joy,positive,"{'neg': 0.0, 'neu': 0.352, 'pos': 0.648, 'compound': 0.8481}",0.0,0.352,0.648,0.8481
"['ramadan', 'karim']",ramadan karim,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'karim', 'benzema']",ramadan karim benzema,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'khalil', 'christian', 'palestinian', 'giving', 'dates', 'muslims', 'breaking', 'fasts']",ramadan khalil christian palestinian giving dates muslims breaking fasts,positive,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}",0.0,0.769,0.231,0.34
"['ramadan', 'kicks', 'birmingham', 'outside', 'huge', 'mosque', 'huge', 'brawl']",ramadan kicks birmingham outside huge mosque huge brawl,positive,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.5574}",0.0,0.566,0.434,0.5574
"['ramadan', 'kyrie', 'hoops', 'begin', 'tomorrow']",ramadan kyrie hoops begin tomorrow,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'kyrie', 'plays', 'basketball', 'today']",ramadan kyrie plays basketball today,positive,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.25}",0.0,0.667,0.333,0.25
"['ramadan', 'lent', 'sync']",ramadan lent sync,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['ramadan', 'let s', 'turn', 'away', 'suffering', 'together', 'bring', 'warmth', 'hope', 'back', 'lives', 'donate', '', '', '', '', '', '']",ramadan let s turn away suffering together bring warmth hope back lives donate,positive,"{'neg': 0.163, 'neu': 0.526, 'pos': 0.311, 'compound': 0.4215}",0.163,0.526,0.311,0.4215
"['ramadan', 'lilo', 'ramadan', 'without', 'israel', 'killed', '']",ramadan lilo ramadan without israel killed,positive,"{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.5559}",0.0,0.582,0.418,0.5559
"['ramadan', 'make', 'sure', 'boycott', 'israeli', 'dates', 'grown', 'stolen', 'palestinian', 'land', 'follow', 'guide']",ramadan make sure boycott israeli dates grown stolen palestinian land follow guide,negative,"{'neg': 0.327, 'neu': 0.536, 'pos': 0.137, 'compound': -0.4939}",0.327,0.536,0.137,-0.4939
"['ramadan', 'making', 'leaving', 'better', 'started', 'set', 'goals', 'spiritual', 'emotional', 'personal', 'make', 'best', 'ramadan']",ramadan making leaving better started set goals spiritual emotional personal make best ramadan,positive,"{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.8271}",0.0,0.535,0.465,0.8271
"['ramadan', 'may', 'allah', 'register', 'us', 'among', 'major', 'beneficiaries', 'month', 'ramadanmubarak', 'ramadan']",ramadan may allah register us among major beneficiaries month ramadanmubarak ramadan,positive,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.4754}",0.0,0.764,0.236,0.4754
"['ramadan', 'may', 'job', 'applications', 'approved', 'change', 'situation']",ramadan may job applications approved change situation,positive,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.0,0.682,0.318,0.4215
