tweet_clean,Tweet,sentiment,neg,neu,pos,compound
"['ramadan', 'day', 'dhahaba', 'dhama u', 'wabtallaatil', 'uruq', 'wa', 'thabatal', 'ajru', 'shaa', 'allaah', 'thirst', 'gone', 'veins', 'moisturized', 'reward', 'confirmed', 'allah', 'wills', 'aa']",ramadan day dhahaba dhama u wabtallaatil uruq wa thabatal ajru shaa allaah thirst gone veins moisturized reward confirmed allah wills aa,positive,0.0,0.844,0.156,0.5719
"['ramadan', 'day', 'du', 'success']",ramadan day du success,positive,0.0,0.448,0.552,0.5719
"['ramadan', 'day', 'indeed', 'remembrance', 'allah', 'heart', 'find', 'peace', 'good', 'morning', 'dear', 'x', 'fam']",ramadan day indeed remembrance allah heart find peace good morning dear x fam,positive,0.0,0.405,0.595,0.9217
"['ramadan', 'day', 'lesson', 'viewers', 'discretion', 'advised', '', 'saw', 'following', 'pictures', 'somewhere', 'thought', 'enough', 'lesson', 'everyone', 'today', 'picture', 'us', 'future', 'tell', 'imagine', 'condition', 'situation']",ramadan day lesson viewers discretion advised saw following pictures somewhere thought enough lesson everyone today picture us future tell imagine condition situation,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'day', '', 'may', 'allah', 'accept', 'supplications']",ramadan day may allah accept supplications,positive,0.0,0.658,0.342,0.3818
"['ramadan', 'day', 'may', 'allah', 'ease', 'difficulties', 'month', 'ramadan', 'good', 'morning', 'dear', 'x', 'fam']",ramadan day may allah ease difficulties month ramadan good morning dear x fam,positive,0.115,0.469,0.417,0.7003
"['ramadan', 'day', 'sweet']",ramadan day sweet,positive,0.0,0.4,0.6,0.4588
"['ramadan', 'empty', 'stomachs', 'full', 'hearts', 'morning', 'x', 'family', '']",ramadan empty stomachs full hearts morning x family,positive,0.149,0.496,0.355,0.5423
"['ramadan', 'event', 'windsor', 'castle']",ramadan event windsor castle,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'fajr', 'pray', 'tahajjud', 'every', 'day', 'watch', 'life', 'changes', 'better', 'tahajjud', 'blessed', 'last', 'third', 'night', 'pray', 'see', 'wishes', 'come', 'true', 'tahajjud', 'power', 'make', 'duas', 'easily', 'answered']",ramadan fajr pray tahajjud every day watch life changes better tahajjud blessed last third night pray see wishes come true tahajjud power make duas easily answered,positive,0.0,0.511,0.489,0.9451
"['ramadan', 'families', 'huge', 'blessing', 'often', 'take', 'granted']",ramadan families huge blessing often take granted,positive,0.0,0.348,0.652,0.7579
"['ramadan', 'fasting', 'cleansing', 'soul', 'refocusing', 'mind', 'purifying', 'heart']",ramadan fasting cleansing soul refocusing mind purifying heart,positive,0.0,0.625,0.375,0.6369
"['ramadan', 'fasting', 'feasting', 'identifies', 'fasting', 'repeat', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting', 'trans-fasting', 'fasting']",ramadan fasting feasting identifies fasting repeat trans-fasting fasting trans-fasting fasting trans-fasting fasting trans-fasting fasting trans-fasting fasting,neutral,0.0,1.0,0.0,0.0
"['ramadan', '', '', 'forgive', 'sins', '', '', 'fulfil', 'dreams', '', '', 'give', 'success', '', '', 'bless', 'parents', '']",ramadan forgive sins fulfil dreams give success bless parents,positive,0.164,0.219,0.617,0.8074
"['ramadan', 'france', 'someone', 'carried', 'prank', 'placing', 'pig s', 'head', 'inside', 'elevator', 'building', 'predominantly', 'occupied', 'muslims']",ramadan france someone carried prank placing pig s head inside elevator building predominantly occupied muslims,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'gaza']",ramadan gaza,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'gaza', 'latest', 'video']",ramadan gaza latest video,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'going']",ramadan going,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'going', 'first-world', 'islamic', 'world', 'muslim', 'anon', 'making', 'snack']",ramadan going first-world islamic world muslim anon making snack,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'greetings', 'around', 'world', '']",ramadan greetings around world,positive,0.0,0.517,0.483,0.4215
"['ramadan', 'invite', 'sharetheblessings', 'families', 'affected', 'conflict', 'disaster', 'power', 'make', 'real', 'difference', 'please', 'consider', 'donating', 'link', 'bio', 'let', 'come', 'together', 'support', 'need']",ramadan invite sharetheblessings families affected conflict disaster power make real difference please consider donating link bio let come together support need,negative,0.27,0.507,0.223,-0.34
"['ramadan', 'jigawa', 'reduces', 'working', 'hours', 'civil', 'servants']",ramadan jigawa reduces working hours civil servants,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'joy', 'gaza', 'despite', 'ruins']",ramadan joy gaza despite ruins,positive,0.0,0.326,0.674,0.7356
"['ramadan', 'kano', 'hisbah', 'arrests', 'eating', 'public']",ramadan kano hisbah arrests eating public,negative,0.367,0.633,0.0,-0.4404
"['ramadan', 'kareem', 'chechen', 'brothers', 'muslims', 'around', 'world', '']",ramadan kareem chechen brothers muslims around world,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'everyone', '']",ramadan kareem everyone,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'everyone', 'celebrating', 'around', 'world']",ramadan kareem everyone celebrating around world,positive,0.0,0.575,0.425,0.5719
"['ramadan', 'kareem', 'golden', 'horizon', 'bundle', 'available', 'one', 'week']",ramadan kareem golden horizon bundle available one week,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'hawks', 'family', '']",ramadan kareem hawks family,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'muslim', 'brothers', 'sisters']",ramadan kareem muslim brothers sisters,neutral,0.0,1.0,0.0,0.0
"['', 'ramadan', 'kareem', 'muslims', '', 'next', 'day', 'starve', 'gaza']",ramadan kareem muslims next day starve gaza,negative,0.326,0.674,0.0,-0.4404
"['ramadan', 'kareem', 'us', 'emirates', 'emirates', 'flybetter']",ramadan kareem us emirates emirates flybetter,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'whoever', 'says', 'hiii', 'receive']",ramadan kareem whoever says hiii receive,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'kareem', 'wish', 'loved', 'ones', 'peace', 'happiness', 'holy', 'month', 'ramadanmubarak', 'ramadankareem']",ramadan kareem wish loved ones peace happiness holy month ramadanmubarak ramadankareem,positive,0.0,0.338,0.662,0.9287
"['ramadan', 'kareem', 'wishing', 'observing', 'holy', 'month', 'blessings', 'joy']",ramadan kareem wishing observing holy month blessings joy,positive,0.0,0.352,0.648,0.8481
"['ramadan', 'karim']",ramadan karim,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'karim', 'benzema']",ramadan karim benzema,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'khalil', 'christian', 'palestinian', 'giving', 'dates', 'muslims', 'breaking', 'fasts']",ramadan khalil christian palestinian giving dates muslims breaking fasts,positive,0.0,0.769,0.231,0.34
"['ramadan', 'kicks', 'birmingham', 'outside', 'huge', 'mosque', 'huge', 'brawl']",ramadan kicks birmingham outside huge mosque huge brawl,positive,0.0,0.566,0.434,0.5574
"['ramadan', 'kyrie', 'hoops', 'begin', 'tomorrow']",ramadan kyrie hoops begin tomorrow,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'kyrie', 'plays', 'basketball', 'today']",ramadan kyrie plays basketball today,positive,0.0,0.667,0.333,0.25
"['ramadan', 'lent', 'sync']",ramadan lent sync,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'let s', 'turn', 'away', 'suffering', 'together', 'bring', 'warmth', 'hope', 'back', 'lives', 'donate', '', '', '', '', '', '']",ramadan let s turn away suffering together bring warmth hope back lives donate,positive,0.163,0.526,0.311,0.4215
"['ramadan', 'lilo', 'ramadan', 'without', 'israel', 'killed', '']",ramadan lilo ramadan without israel killed,positive,0.0,0.582,0.418,0.5559
"['ramadan', 'make', 'sure', 'boycott', 'israeli', 'dates', 'grown', 'stolen', 'palestinian', 'land', 'follow', 'guide']",ramadan make sure boycott israeli dates grown stolen palestinian land follow guide,negative,0.327,0.536,0.137,-0.4939
"['ramadan', 'making', 'leaving', 'better', 'started', 'set', 'goals', 'spiritual', 'emotional', 'personal', 'make', 'best', 'ramadan']",ramadan making leaving better started set goals spiritual emotional personal make best ramadan,positive,0.0,0.535,0.465,0.8271
"['ramadan', 'may', 'allah', 'register', 'us', 'among', 'major', 'beneficiaries', 'month', 'ramadanmubarak', 'ramadan']",ramadan may allah register us among major beneficiaries month ramadanmubarak ramadan,positive,0.0,0.764,0.236,0.4754
"['ramadan', 'may', 'job', 'applications', 'approved', 'change', 'situation']",ramadan may job applications approved change situation,positive,0.0,0.682,0.318,0.4215
"['ramadan', 'may', 'unmarried', 'blessed', 'spouses', 'coolness', 'eyes', 'may', 'married', 'granted', 'bliss', 'success', 'joy', 'happiness', 'may', 'without', 'children', 'blessed', 'offspring', 'coolness', 'eyes']",ramadan may unmarried blessed spouses coolness eyes may married granted bliss success joy happiness may without children blessed offspring coolness eyes,positive,0.083,0.37,0.547,0.9556
"['ramadan', 'message', 'day', 'h', 'lord', 'believed', 'register', 'us', 'among', 'witnesses', 'qur an', 'writer', 'muhmeenah', 'olawoyin', 'university', 'health', 'sciences', 'ila', 'osun', 'state', 'nigeria', '', '', 'ramadan', 'memo']",ramadan message day h lord believed register us among witnesses qur an writer muhmeenah olawoyin university health sciences ila osun state nigeria ramadan memo,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'month', 'fasting', 'self-discipline', 'ramadan', 'ramadankareem']",ramadan month fasting self-discipline ramadan ramadankareem,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'month', 'god s', 'hospitality', 'nurture', 'human', 'side', 'good', 'night', 'dear', 'friends', '']",ramadan month god s hospitality nurture human side good night dear friends,positive,0.0,0.348,0.652,0.9022
"['ramadan', 'month', 'trade', 'distractions', 'devotion', 'morning', 'x', 'family', '']",ramadan month trade distractions devotion morning x family,positive,0.182,0.545,0.273,0.25
"['ramadan', 'month', 'whose', 'beginning', 'mercy', 'whose', 'middle', 'forgiveness', 'whose', 'end', 'freedom', 'fire']",ramadan month whose beginning mercy whose middle forgiveness whose end freedom fire,positive,0.125,0.417,0.458,0.7506
"['ramadan', 'moon', 'sighted']",ramadan moon sighted,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'mubarak', 'amazing', 'fans', 'around', 'world', 'may', 'holy', 'month', 'bring', 'peace', 'blessings', 'abundant', 'rewards', 'spirit', 'giving', 'love', 'support', 'fasting', 'muslims', 'little', 'token', 'drop', 'account', 'details', 'let', 'spread', 'kindness', 'ramadan']",ramadan mubarak amazing fans around world may holy month bring peace blessings abundant rewards spirit giving love support fasting muslims little token drop account details let spread kindness ramadan,positive,0.037,0.39,0.573,0.9778
"['ramadan', 'mubarak', 'anyone', 'alone', 'year', '', 'remember', 'never', 'truly', 'alone', 'god', 'always', 'us', 'es', 'efforts', 'struggles', 'may', 'bless', 'grant', 'strength', 'fill', 'heart', 'peace', 'ramadan', 'stay', 'strong', 'ramadan', 'mubarak', '']",ramadan mubarak anyone alone year remember never truly alone god always us es efforts struggles may bless grant strength fill heart peace ramadan stay strong ramadan mubarak,positive,0.19,0.348,0.462,0.9263
"['ramadan', 'mubarak', 'babydoge', 'embrace', 'holy', 'month', 'ramadan', 'celebrate', 'togetherness', 'generosity', 'reflection', 'may', 'month', 'bring', 'peace', 'joy', 'blessings', 'loved', 'ones']",ramadan mubarak babydoge embrace holy month ramadan celebrate togetherness generosity reflection may month bring peace joy blessings loved ones,positive,0.0,0.333,0.667,0.975
"['ramadan', 'mubarak', 'blum', 'family', 'may', 'blessed', 'month', 'bring', 'peace', 'joy', 'prosperity', 'let', 'continue', 'building', 'growing', 'supporting', 'every', 'step', 'journey', 'ramadanmubarak', 'blumfamily']",ramadan mubarak blum family may blessed month bring peace joy prosperity let continue building growing supporting every step journey ramadanmubarak blumfamily,positive,0.0,0.503,0.497,0.9413
"['ramadan', 'mubarak', 'bnbchain', 'builders']",ramadan mubarak bnbchain builders,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'mubarak', 'caf', 'family']",ramadan mubarak caf family,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'mubarak', 'celebrate', '']",ramadan mubarak celebrate,positive,0.0,0.351,0.649,0.5719
"['ramadan', 'mubarak', 'celebrate', 'win', 'gaib', 'x', 'mira', 'launching', 'special', 'day', 'gaxle', 'campaign', 'appreciate', 'community', 'ramadan', 'quest', 'link']",ramadan mubarak celebrate win gaib x mira launching special day gaxle campaign appreciate community ramadan quest link,positive,0.0,0.502,0.498,0.9169
"['ramadan', 'mubarak', 'celebrating']",ramadan mubarak celebrating,positive,0.0,0.351,0.649,0.5719
"['ramadan', 'mubarak', 'everyone', 'ameen']",ramadan mubarak everyone ameen,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'mubarak', 'everyone', 'celebrating', '']",ramadan mubarak everyone celebrating,positive,0.0,0.448,0.552,0.5719
"['ramadan', 'mubarak', 'everyone', 'celebrating', 'ramadan']",ramadan mubarak everyone celebrating ramadan,positive,0.0,0.519,0.481,0.5719
"['ramadan', 'mubarak', 'everyone', 'chelsea', 'football', 'club']",ramadan mubarak everyone chelsea football club,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'mubarak', 'everyone', 'labour', 'party', 'wishing', 'family', 'peaceful', 'ramadan']",ramadan mubarak everyone labour party wishing family peaceful ramadan,positive,0.0,0.435,0.565,0.7783
"['ramadan', 'mubarak', 'everyone', 'nottingham', 'forest', '']",ramadan mubarak everyone nottingham forest,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'mubarak', 'everyone', 'wishing', 'peace', 'compassion', 'sacred', 'month', 'ramadanmubarak', 'ramadan']",ramadan mubarak everyone wishing peace compassion sacred month ramadanmubarak ramadan,positive,0.0,0.455,0.545,0.8126
"['ramadan', 'mubarak', 'family']",ramadan mubarak family,neutral,0.0,1.0,0.0,0.0
"['ramadan', 'mubarak', 'fans', 'celebrating', 'around', 'world']",ramadan mubarak fans celebrating around world,positive,0.0,0.575,0.425,0.5719
"['ramadan', 'mubarak', 'fc', 'bayern', 'fans', 'celebrating', 'around', 'world']",ramadan mubarak fc bayern fans celebrating around world,positive,0.0,0.654,0.346,0.5719
"['ramadan', 'mubarak', 'followers', 'around', 'world', 'ramadan', 'ramadanmubarak', 'continental', 'gt', 'speed', 'hybrid', 'wltp', 'drive', 'cycle', 'fuel', 'consumption', 'mpg', 'l', 'km', 'combined', 'discharged', 'battery', 'combined', 'electrical', 'consumption', 'kwh', 'km', 'combined', 'co', '']",ramadan mubarak followers around world ramadan ramadanmubarak continental gt speed hybrid wltp drive cycle fuel consumption mpg l km combined discharged battery combined electrical consumption kwh km combined co,positive,0.0,0.841,0.159,0.6249
"['ramadan', 'mubarak', 'giving', 'away', 'lucky', 'people', 'like', 'rt', 'post', 'comment', 'done', 'must', 'following', 'announcing', 'winners', 'nd', 'march', 'good', 'luck']",ramadan mubarak giving away lucky people like rt post comment done must following announcing winners nd march good luck,positive,0.0,0.438,0.562,0.9403
"['ramadan', 'mubarak', 'giving', 'away', 'lucky', 'people', 'like', 'rt', 'post', 'comment', 'done', 'must', 'following', 'last', 'chance', 'enter', 'announcing', 'winners', 'h', 'good', 'luck']",ramadan mubarak giving away lucky people like rt post comment done must following last chance enter announcing winners h good luck,positive,0.0,0.428,0.572,0.9493
"['ramadan', 'mubarak', 'gp', 'lubricants', 'ramadan', 'wish', 'growth', 'prosperity', 'countless', 'blessings', 'us', 'business', 'associates', 'partners', 'choice', 'family', 'may', 'holy', 'month', 'bring', 'success', 'joy', 'fulfillment']",ramadan mubarak gp lubricants ramadan wish growth prosperity countless blessings us business associates partners choice family may holy month bring success joy fulfillment,positive,0.0,0.525,0.475,0.946
"['ramadan', 'mubarak', 'honor', 'break', 'bread', 'muslim', 'community', 'iftars', 'across', 'city', 'tonight', 'honored', 'welcome', 'praying', 'brothers', 'sisters', 'continue', 'peaceful', 'blessed', 'ramadan']",ramadan mubarak honor break bread muslim community iftars across city tonight honored welcome praying brothers sisters continue peaceful blessed ramadan,positive,0.0,0.417,0.583,0.9618
